"Прайс-лист: DEALER_PRICE от 10.04.2023","","","","","","","","",""
"","","","","","","","","",""
"ID товара","Артикул","Описание","Код производителя","Срок гарантии","Кол-во в коробке","D3","Спец.цена","Наличие","Спец.тенге"
"209762","CF232A HP Cart","Картридж лазерный HP LaserJet 32A, CF232A, совместимые товары HP LaserJet Pro M227/M203","CF232A","0","","91","89","более 50","40050"
"204892","CF233A HP Cart Black","Картридж лазерный HP 33A, CF233A, черный, совместимые товары HP LaserJet M130, 134","CF233A","0","","18.5","17.5","менее 10","7875"
"224436","CF256A HP Cart","Картридж лазерный HP CF256A, 56A, Black","CF256A","0","","37","35.5","более 10","15975"
"229936","CF256X HP Cart Black","Картридж лазерный HP CF256X, 56X  для HP LaserJet M436dn/ M436n/M436nda, 13700 стр., увеличенная ёмкость, черный,","CF256X","0","","47","45","менее 10","20250"
"124880","CF280A HP Cart Black","Картридж лазерный HP CF280A для принтеров LaserJet Pro M401, M425, ресурс 2700 стр., черный","CF280A","0","","109","107.9","более 10","48555"
"173930","CF283X HP Black","Картридж лазерный HP CF283X LaserJet Pro M201dw/M201n/M225dn/M225dw/M225rdn, 2200стр., 83X","CF283X","0","","85","83.9","более 10","37755"
"204894","CF287A HP Cart Black","Картридж лазерный HP Inc 87A, CF287A, черный, совместимые товары HP LaserJet Enterprise M506, 501, 527","CF287A","0","","228","226.2","более 30","101790"
"154252","CF301A HP Cart Cyan","Картридж лазерный HP CF301A (827A) Print Cart Toner, 29500 страниц, лазерный, Cyan","CF301A","0","","502","500","менее 10","225000"
"154253","CF302A HP Cart Yellow","Картридж лазерный HP CF302A (827A) Print Cart Toner, 29500 страниц, лазерный,  Yellow","CF302A","0","","502","500","менее 10","225000"
"150920","CF310A HP Cart Black","Картридж лазерный HP CF310A, для принтеров HP ColorLaserJet M855XH series, черный","CF310A","0","","328","326","менее 10","146700"
"150914","CF311A HP Cayn Cart","Картридж лазерный HP CF311A, для принтеров HP ColorLaserJet M855XH series, голубой","CF311A","0","","537","535","менее 10","240750"
"150921","CF358A HP Black Cart","Картридж лазерный HP CF358A Dram, для принтеров HP ColorLaserJet M855XH series, черный","CF358A","0","","98","96","более 30","43200"
"150915","CF359A HP Cart Cyan","Картридж лазерный HP CF359A Dram, для принтеров HP ColorLaserJet M855XH series, голубой","CF359A","0","","269","267.9","более 50","120555"
"215417","CF360A HP Cart","Картридж лазерный HP LaserJet 508A CF360A, Черный, совместимость HP Color LaserJet Enterprise M552/553/557","CF360A","0","1","163","161.5","менее 10","72675"
"215418","CF361A HP Cart","Картридж лазерный HP LaserJet 508A CF361A, Голубой, совместимость HP Color LaserJet Enterprise M552/553/557","CF361A","0","","204","202.8","более 10","91260"
"215419","CF362A HP Cart","Картридж лазерный HP LaserJet 508A CF362A, Желтый, совместимость HP Color LaserJet Enterprise M552/553/557","CF362A","0","1","204","202.8","более 10","91260"
"215420","CF363A HP Cart","Картридж лазерный HP LaserJet 508A CF363A,Пурпурный,совместимость HP Color LaserJet Enterprise M552/553/557","CF363A","0","","204","202.8","более 30","91260"
"150917","CF364A HP Cart","Картридж лазерный HP CF364A Dram, для принтеров HP ColorLaserJet M855XH series, желтый","CF364A","0","","269","267.9","более 50","120555"
"150919","CF365A HP Cart","Картридж лазерный HP CF365A Dram, для принтеров HP ColorLaserJet M855XH series, пурпурный","CF365A","0","","269","267.9","более 50","120555"
"187924","CF381A HP Cart Cyan","Картридж лазерный HP LaserJet CF381A Голубой","CF381A","0","","130","128.8","менее 10","57960"
"187925","CF382A HP Cart Yellow","Картридж лазерный HP LaserJet CF382A Желтый","CF382A","0","","130","128.8","менее 10","57960"
"210647","CF400X HP Cart Black","Картридж лазерный HP CF400X, 201X, для LJ Pro M252dw, M252n, M274n, M277dw, M277n, 2800 страниц, черный","CF400X","0","1","97","95.8","более 10","43110"
"186007","CF401A HP Cart Cyan","Картридж лазерный HP CF401A, для LJ Pro M252, MFP M277, голубой","CF401A","0","","85","83.5","менее 10","37575"
"210648","CF401X HP Cart Cyan","Картридж лазерный HP CF401X, 201X, для LJ Pro M252dw, M252n, M274n, M277dw, M277n, 2300 страниц, голубой","CF401X","0","1","108","106.3","более 10","47835"
"210649","CF402X HP Cart Yellow","Картридж лазерный HP CF402X, 201X, для LJ Pro M252dw, M252n, M274n, M277dw, M277n, 2300 страниц, желтый","CF402X","0","1","108","106.3","более 10","47835"
"186011","CF403A HP Cart Magenta","Картридж лазерный HP CF403A ПурпурныйHP 201A","CF403A","0","","85","83.5","более 10","37575"
"210650","CF403X HP Cart Magenta","Картридж лазерный HP CF403X, 201X, для LJ Pro M252dw, M252n, M274n, M277dw, M277n, 2300 страниц, пурпурный","CF403X","0","1","108","106.3","более 10","47835"
"229110","CF540A HP Cart","Картридж HP CF540A HP 203A Black LaserJet Toner Cartridge for M254/M280","CF540A","0","","64","62.5","более 10","28125"
"229111","CF541A HP Cart","Картридж HP CF541A HP 203A Cyan LaserJet Toner Cartridge for M254/M280","CF541A","0","","75","73.5","более 10","33075"
"229112","CF542A HP Cart","Картридж HP CF542A HP 203A Yellow LaserJet Toner Cartridge for M254/M280","CF542A","0","","75","73.5","более 10","33075"
"229113","CF543A HP Cart","Картридж HP CF543A HP 203A Magenta LaserJet Toner Cartridge for M254/M280","CF543A","0","","75","73.5","более 10","33075"
"016269","Q2612A HP Cart","Картридж лазерный HP Q2612A, Черный, на 2000 страниц (5% заполнение) для HP LaserJet 1010/1012/1015/1020/3050/3052/3055","Q2612A","0","","83","81.5","более 10","36675"
"057042","Q7551A HP Cart","Картридж лазерный HP Q7551A, Черный, На 6500 страниц для HP LJ P3005, M3027mfp, M3035mfp","Q7551A","0","","153","151.8","более 10","68310"
"054135","Q7553A HP Cart Black","Картридж лазерный HP Q7553A, черный, На 3000 страниц (5% заполнение) для HP LaserJet P2014/P2015","Q7553A","0","","105","103.6","менее 10","46620"
"186012","CF400A HP Cart Black","Картридж лазерный HP CF400A, для LJ Pro M252, MFP M277, 1500 страниц, черный","CF400A","0","","73","71.5","более 10","32175"
"186009","CF402A HP Cart Yellow ","Картридж лазерный HP CF402A Желтый HP 201A","CF402A","0","","85","83.5","более 10","37575"
"119111","Q2612AF HP Cart Black","Картридж лазерный HP Q2612AF, 12A для HP LJ 1010/1012/1015/1020/3050/3052/3055, в двойной упаковке, 2000 страниц","Q2612AF","0","","137","135.2","менее 10","60840"
"125061","CE400A HP Cart Black","Картридж HP CE400A №507A для  M551, черный","CE400A","0","","157","155.8","менее 10","70110"
"024942","Q5949A HP Cart","Картридж лазерный HP Q5949A, Черный, На 2500 страниц (5% заполнение) для HP LJ 1320 Series, LJ1160, 3390aio, 3392aio","Q5949A","0","","107","105.9","более 10","47655"
"101553","CE320A HP Cart","Картридж лазерный HP CE320A, Черный, 2000 страниц Color LaserJet Pro CP1525/CM1415","CE320A","0","","76","74.5","менее 10","33525"
"116823","CE390A HP Cart Black","Картридж лазерный HP CE390A для LaserJet M4555MFP","CE390A","0","","183","181.3","менее 10","81585"
"071660","CB436A HP Cart","Картридж лазерный HP CB436A, черный, На 2000 страниц для HP LaserJet P1505/M1120/M1522","CB436A","0","","84","82","более 30","36900"
"150916","CF312A HP Yellow Cart","Картридж лазерный HP CF312A, для принтеров HP ColorLaserJet M855XH series, желтый","CF312A","0","","537","535","менее 10","240750"
"150918","CF313A HP Magenta Cart","Картридж лазерный HP CF313A, для принтеров HP ColorLaserJet M855XH series, пурпурный","CF313A","0","","537","535","менее 10","240750"
"247001","CF257A HP Cart","Оригинальный картридж фотобарабана HP LaserJet 57A, CF257A","CF257A","0","","137","135","менее 10","60750"
"247003","CF244A HP Cart","Оригинальный лазерный картридж HP LaserJet 44A, черный (CF244A)","CF244A","0","","50","48.5","более 100","21825"
"246291","CF237Y HP Cart Black","Картридж HP CF237Y 37Y Extra High Yield Black Original LaserJet Toner Cartridge","CF237Y ","0","","389","387.5","менее 10","174375"
"250648","CF259A HP Cart","Оригинальный лазерный картридж HP 59A, Черный, CF259A для HP LaserJet Pro M304a, M404dn, M404dw, M404n, M428dw, M428dw ","CF259A","0","","106","104","более 100","46800"
"244713","CB541A HP Cart_Z","Картридж лазерный HP CB541A, голубой, для НР Color LaserJet CM1312, CM1312nfi, CP1215, CP1515n","CB541A_Z","0","","70.81","70.09","менее 10","31541"
"252603","CF289A HP Cart Black","Оригинальный лазерный картридж HP CF289A LaserJet 89A, черный, 5000 стр.","CF289A","0","","146","144.5","более 10","65025"
"252609","W1104A HP 104A Imaging Drum Cart","Оригинальный блок фотобарабана HP W1104A 104A, ","W1104A","0","","63","61.1","менее 10","27495"
"252604","W2030A HP Cart Black","Оригинальный лазерный картридж HP W2030A LaserJet 415A, черный, 2400 стр.","W2030A","0","","84","82.3","более 30","37035"
"252605","W2031A HP Cart Cyan","Оригинальный лазерный картридж HP W2031A LaserJet 415A, голубой, 2100 стр.","W2031A","0","","107","105.48","более 50","47466"
"252606","W2032A HP Cart Yellow","Оригинальный лазерный картридж HP W2032A LaserJet 415A, желтый, 2100 стр.","W2032A","0","","107","105.48","более 50","47466"
"252607","W2033A HP Cart Magenta","Оригинальный лазерный картридж HP W2033A LaserJet 415A, пурпурный, 2100 стр.","W2033A","0","","107","105.48","более 30","47466"
"256342","CF289X HP Cart Black","Картридж лазерный HP CF289X LaserJet 89X, черный","CF289X","0","","225","223.5","более 10","100575"
"256344","CF289Y HP Cart Black","Картридж лазерный HP CF289Y LaserJet 89Y, черный","CF289Y","0","","306","304.5","менее 10","137025"
"260747","CF259X HP Cart Black","Оригинальный лазерный картридж увеличенной емкости HP LaserJet 59X, черный","CF259X","0","","218","216","более 50","97200"
"261472","W1103AD HP 103AD Заправ. устройство","Заправочное устройство HP 103AD W1103AD с ориг. тонером для заправки принтеров HP Neverstop Laser (2 шт. в упаковке)","W1103AD","0","","20","18.5","более 50","8325"
"263658","W2013A HP Cart Magenta","Картридж  HP 659A (W2013A) для принтеров и МФУ HP Color LaserJet Enterprise M776, M856, пурпурный","W2013A","0","","358","356","менее 10","160200"
"263652","W2004A HP Cart","Оригинальный картридж фотобарабана HP LaserJet 660A, W2004A","W2004A","0","","224","222","менее 10","99900"
"265259","CF542X HP Cart Yellow","Оригинальный картридж увеличенной емкости HP 203X LaserJet 203X, желтый CF542X","CF542X","0","","100","98.3","менее 10","44235"
"266233","W2070A HP Cart Black","Оригинальный лазерный картридж HP 117A, черный, W2070A","W2070A","0","","43","41.7","более 10","18765"
"266234","W2071A HP Cart Cyan","Оригинальный лазерный картридж HP 117A, голубой, W2071A","W2071A","0","","48","46.2","более 10","20790"
"266236","W2072A HP Cart Yellow","Оригинальный лазерный картридж HP 117A, желтый, W2072A","W2072A","0","","48","46.2","менее 30","20790"
"266237","W2073A HP Cart Magenta","Оригинальный лазерный картридж HP 117A, пурпурный, W2073A","W2073A","0","","48","46.2","более 30","20790"
"266239","W2210A HP Cart Black","Оригинальный лазерный картридж HP 207A, черный, W2210A","W2210A","0","","62","60.1","более 30","27045"
"266240","W2211A HP Cart Cyan","Оригинальный лазерный картридж HP 207A, голубой, W2211A","W2211A","0","","72","70.6","более 30","31770"
"266241","W2212A HP Cart Yellow","Оригинальный лазерный картридж HP 207A, желтый, W2212A","W2212A","0","","72","70.6","более 50","31770"
"266242","W2213A HP Cart Magenta","Оригинальный лазерный картридж HP 207A, пурпурный, W2213A","W2213A","0","","72","70.6","более 50","31770"
"269130","W1470A HP Cart Black","Картридж лазерный HP W1470A, 147A, черный","W1470A","0","","180","178.5","менее 10","80325"
"276088","W2031X HP Inc Cart Cyan","Картридж лазерный HP 415X LaserJet Cyan, W2031X","W2031X","0","","229","227.9","более 10","102555"
"276090","W2033X HP Inc Cart Magenta","Картридж лазерный HP 415X LaserJet Magenta , W2033X","W2033X","0","","229","227.9","более 10","102555"
"276086","W2030X HP Inc Cart Black","Картридж лазерный HP 415X LaserJet Black. W2030X","W2030X","0","","167","165.7","менее 10","74565"
"276089","W2032X HP Inc Cart Yellow","Картридж лазерный HP 415X LaserJet Yellow, W2032X","W2032X","0","","229","227.9","более 10","102555"
"280591","C9731A HP Cart_Z","Картридж лазерный HP C9731A, Голубой, на 12000 страниц (5% заполнение) для HP Color LaserJet 5500, интелектуальный","C9731A_Z","0","","325.1054","318.7308","менее 10","143429"
"280832","CB383A HP Cart_Z","Картридж лазерный HP CB383A, Пурпурный на 21000 страниц, для Color LaserJet CP6015/CM6030/CM6040","CB383A_Z","0","","273.1874","267.8308","менее 10","120524"
"231676","CB436A HP Cart_Z","Картридж лазерный HP CB436A, черный, На 2000 страниц для HP LaserJet P1505/M1120/M1522","CB436A_Z","0","","62.4397","61.2154","менее 10","27547"
"257286","CF214A HP Cart Black_Z","Картридж лазерный HP 14A для принтеров LaserJet Pro, ресурс 10 000 (ч/б) стр., черный","CF214A_Z","0","","154.1769","151.1538","менее 10","68019"
"276544","CF217A HP Cart Black_Z","Картридж лазерный HP 17A LaserJet CF217A, Черный, совместимые товары HP LaserJet M102, 106, 130, 134","CF217A_Z","0","","61.2","61","менее 10","27450"
"280833","CF364A HP Cart_Z","Картридж лазерный HP CF364A Dram, для принтеров HP ColorLaserJet M855XH series, желтый","CF364A_Z","0","","253.92","251.38","менее 10","113121"
"220511","Q5949A HP Cart_Z","Картридж лазерный HP Q5949A_Z, Черный, На 2500 страниц (5% заполнение) для HP LJ 1320 Series, LJ1160, 3390aio, 3392aio","Q5949A_Z","0","","102.07","101.05","менее 10","45473"
"281155","W2070A HP Cart Black_Z","Оригинальный лазерный картридж HP 117A, черный, W2070A","W2070A_Z","0","","39.87","39.47","менее 10","17762"
"281335","W2004A HP Cart_Z","Оригинальный картридж фотобарабана HP LaserJet 660A, W2004A","W2004A_Z","0","","212.81","210.68","менее 10","94806"
"284674","W1360X HP Cart","Картридж HP W1360X (№136X) Black для HP M211/236","W1360X","0","","84","82.6","более 100","37170"
"284171","CB436AD HP Cart_Z","Картридж лазерный HP CB436AD, 36A, черный, сдвоенная упаковка","CB436AD_Z","0","","112.3883","110.1846","менее 10","49583"
"285761","CF259X HP Cart Black_Z","Оригинальный лазерный картридж увеличенной емкости HP LaserJet 59X, черный","CF259X_Z","0","","210","209","менее 10","94050"
"284989","CF543A HP Cart_Z","Картридж HP CF543A HP 203A Magenta LaserJet Toner Cartridge for M254/M280","CF543A_Z","0","","53.2754","52.2308","менее 10","23504"
"284988","Q7551A HP Cart_Z","Картридж лазерный HP Q7551A, Черный, На 6500 страниц для HP LJ P3005, M3027mfp, M3035mfp","Q7551A_Z","0","","115.4797","113.2154","менее 10","50947"
"284172","W2072A HP Cart Yellow_Z","Оригинальный лазерный картридж HP 117A, желтый, W2072A","W2072A_Z","0","","35.2371","34.5462","менее 10","15546"
"220503","Q7553A HP Cart Black_Z","Картридж лазерный HP Q7553A_Z, черный, На 3000 страниц (5% заполнение) для HP LaserJet P2014/P2015","Q7553A_Z","0","","101.5","101","менее 10","45450"
"286926","W2071A HP Cart Cyan_Z","Оригинальный лазерный картридж HP 117A, голубой, W2071A","W2071A_Z","0","","45.8","45.2","менее 10","20340"
"214932","CE278A HP Cart Black_Z","Картридж лазерный HP CE278A_Z, Black for HP LaserJet Pro P1560, M1536dnf MFP and P1600 Printer series up to 2100 pages","CE278A_Z","0","","62.79","61.56","менее 10","27702"
"115009","CE314A CP1025 HP Барабан","Барабан HP CE314A Imaging Drum for Color LaserJet CP1025, up to 7000 (14000) ","CE314A","0","","87","85.5","более 10","38475"
"290983","W1331A HP Cart Black","Картридж лазерный HP 331A W1331A черный (5000стр.) для HP Laser 408dn/MFP 432fdn","W1331A","0","","110","108.2","более 10","48690"
"231675","CF358A HP Black Cart_Z","Картридж лазерный HP CF358A Dram, для принтеров HP ColorLaserJet M855XH series, черный","CF358A_Z","0","","95","94.5","менее 10","42525"
"279596","MLT-D108S (SU785A) Samsung Cart","Картридж Samsung MLT-D108S, 1500 страниц, черный (SU785A)","SU785A","0","","76","74.8","менее 10","33660"
"298549","W1510A HP Cart Black","Картридж с тонером HP 151A LaserJet, черный (W1510A)","W1510A","0","","106","104","более 50","46800"
"298548","W1332A HP Cart","W1332A Фотобарабан HP 332A (30000 стр)","W1332A","0","","144","142.5","менее 10","64125"
"299649","C7115X HP Cart_Z","Картридж лазерный HP C7115X, Черный, На 3500 страниц (5% заполнение) для HP LaserJet 1000w/1200/n/1220/33xx mfp","C7115X_Z","0","","97","96.5","менее 10","43425"
"300416","CE411A HP Cart Cyan_Z","Картридж лазерный HP CE411A 305A, 300/300mlp, 400/400mlp, 2200 стр, Cyan","CE411A_Z","0","","123","122.5","менее 10","55125"
"290886","CE412A HP Cart Yellow_Z","Картридж лазерный HP CE412A 305A, 300/300mlp, 400/400mlp, 2600 стр, желтый","CE412A_Z","0","","123","122.5","менее 10","55125"
"260243","CE741A HP Cart_Z","Картридж лазерный HP CE741A Cyan Print Cartridge for HP LaserJet CP5225, up to 7300","CE741A_Z","0","","272","271.5","менее 10","122175"
"291056","CF210A HP Cart Black_Z","Картридж лазерный HP CF210A 131A Black LaserJet Toner, на 1600 страниц ","CF210A_Z","0","","70.5","70","менее 10","31500"
"297090","CF210X HP Cart Black_Z","Картридж лазерный HP CF210X 131x for LaserJet Pro M251/M276 2.3K, увеличенной емкости, Black","CF210X_Z","0","","90","89","менее 10","40050"
"300465","CF361A HP Cart_Z","Картридж лазерный HP LaserJet 508A CF361A, Голубой, совместимость HP Color LaserJet Enterprise M552/553/557","CF361A_Z","0","","198","197.5","менее 10","88875"
"288343","CF380A HP Cart Black_Z","Картридж лазерный HP LaserJet CF380A Черный","CF380A_Z","0","","95","94","менее 10","42300"
"288342","W1470A HP Cart Black_Z","Картридж лазерный HP W1470A, 147A, черный","W1470A_Z","0","","176","175","менее 10","78750"
"300972","W1500A HP Cart Black_Z","Оригинальный лазерный картридж HP W1500A 150A LaserJet   черный ","W1500A_Z","0","","45","44","менее 10","19800"
"297091","W2073A HP Cart Magenta_Z","Оригинальный лазерный картридж HP 117A, пурпурный, W2073A","W2073A_Z","0","","45.5","45","менее 10","20250"
"276379","CE401A HP Cart Cyan_Z","Картридж HP CE401A №507A для  M551, голубой","CE401A_Z","0","1","226.5","226","менее 10","101700"
"287514","CF543X HP Cart Magenta_Z","Оригинальный картридж увеличенной емкости HP 203X LaserJet 203X, Пурпурный CF543X","CF543X_Z","0","","96.5","96","менее 10","43200"
"300417","W1104A HP 104A Imaging Drum Cart_Z","Оригинальный блок фотобарабана HP W1104A 104A, ","W1104A_Z","0","","60.5","60","менее 10","27000"
"300376","W1510X HP Cart Black","Картридж с тонером HP 151X LaserJet, черный (W1510X)","W1510X","0","","218","216","более 10","97200"
"Cерверное оборудование","","","","","","","","",""
"HPE серверы","","","","","","","","",""
"250805","P02468-B21 HPE DL380G10 4214 Srv","Сервер HPE P02468-B21 DL380 Gen10 (1xXeon4214(12C-2.2G)/ 1x16GB DR/ 12 LFF hp/ P816i-a 2GB Batt/ 4x1GbE/ 1x800Wp/ 3yw)","P02468-B21","36","","5162","5110","более 10","2299500"
"257975","P19560-B21 HPE DL160 Gen10 4208 Svr","Сервер HPE P19560-B21 DL160 Gen10 (1xXeon4208(8C-2.1G)/ 1x16GB 1R/ 8 SFF SC/ S100i SATA RAID/ 2x1GbE/ 1x500Wp/ 3yw)","P19560-B21","36","","1860","1826","менее 10","821700"
"257978","P19775-B21 HPE DL360 Gen10 4214 Svr","Сервер HPE P19775-B21 DL360 Gen10 (1xXeon4214(12C-2.2G)/ 1x16GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x500Wp/ 3yw)","P19775-B21","36","","2704","2677","менее 10","1204650"
"257979","P20249-B21 HPE DL380 Gen10 5218 Svr","Сервер HPE P20249-B21 DL380 Gen10 (1xXeon5218(16C-2.3G)/ 1x32GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x800Wp/ 3yw)","P20249-B21","36","","3237","3204","более 10","1441800"
"259513","P19774-B21 HPE DL360 Gen10 4208 Svr","Сервер HPE P19774-B21 DL360 Gen10 (1xXeon4208(8C-2.1G)/ 1x16GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x500Wp/ 3yw)","P19774-B21","36","","2264","2241","менее 10","1008450"
"259512","P20174-B21 HPE DL380 Gen10 4210 Svr","Сервер HPE P20174-B21 DL380 Gen10 (1xXeon4210(10C-2.2G)/ 1x32GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x500Wp/ 3yw)","P20174-B21","36","","2485","2460","более 10","1107000"
"261386","P19779-B21 HPE DL360 Gen10 4210 Svr","Сервер HPE P19779-B21 DL360 Gen10 (1xXeon4210(10C-2.2G)/ 1x16GB DR/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x500Wp/ 3yw)","P19779-B21","36","","2391","2367","более 10","1065150"
"263089","P24741-B21 HPE DL360 Gen10 5220R 1P","Сервер HPE DL360 Gen10 P24741-B21 (1xXeon5220R(24C-2.2G)/ 1x32GB 2R/ 8 SFF SC/ SATA RAID/ 2x10GbE-T/ 1x800Wp/ 3yw)","P24741-B21","36","","4414","4370","более 10","1966500"
"263090","P24742-B21 HPE DL360 Gen10 6226R 1P","Сервер HPE DL360 Gen10 P24742-B21 (1xXeon6226R(16C-2.9G)/ 1x32GB 2R/ 8 SFF SC/ SATA RAID/ 2x10GbE-T/ 1x800Wp/ 3yw)","P24742-B21","36","","3716","3679","более 10","1655550"
"263088","P24849-B21 HPE DL380 Gen10 6248R 1P","Сервер HPE DL380 Gen10 P24849-B21 (1xXeon6248R(24C-3.0G)/ 1x32GB 2R/ 8 SFF SC/ SATA RAID/ 2x10Gb SFP+/ 1x800Wp/ 3yw)","P24849-B21","36","","5367","5313","более 10","2390850"
"265700","P23465-B21 HPE DL380 Gen10 Srvr","Сервер HPE DL380 Gen10 P23465-B21 (1xXeon4208(8C-2.1G)/ 1x32GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x500Wp/3yw)","P23465-B21","36","","2359","2335","менее 10","1050750"
"271254","P21788-421 HPE ML350 Gen10 4210R 1P","Сервер HPE ML350 Gen10 P21788-421 (1xXeon4210R(10C-2.4G)/ 1x16GB 1R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE/ 1x800Wp/ 3yw)","P21788-421","36","","2667","2640","более 10","1188000"
"265705","P23577-B21 HPE DL360 Gen10 Srvr","Сервер HPE DL360 Gen10 P23577-B21 (1xXeon4215R(8C-3.2G)/ 1x32GB 2R/ 8 SFF SC/ SATA RAID/ 2x10GbE-T/ 1x800Wp/3yw)","P23577-B21","36","","2720","2693","более 30","1211850"
"265698","P24841-B21 HPE DL380 Gen10 Srvr","Сервер HPE DL380 Gen10 P24841-B21 (1xXeon4210R(10C-2.4G)/ 1x32GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x800Wp/3yw)","P24841-B21","36","","2505","2480","более 10","1116000"
"265703","P24848-B21 HPE DL380 Gen10 Srvr","Сервер HPE DL380 Gen10 P24848-B21 (1xXeon4215R(8C-3.2G)/ 1x32GB 2R/ 8 SFF SC/ SATA RAID/ 2x10GbE SFP+/ 1x800Wp/3yw)","P24848-B21","36","","2740","2712","более 10","1220400"
"265702","P24842-B21 HPE DL380 Gen10 Srvr","Сервер HPE DL380 Gen10 P24842-B21 (1xXeon4214R(12C-2.4G)/ 1x32GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x800Wp/3yw)","P24842-B21","36","","2816","2788","более 10","1254600"
"271586","P23578-B21 HPE DL360 Gen10 4210 Srv","Сервер HPE DL360 Gen10 P23578-B21 (1xXeon4210R(10C-2.4G)/ 1x16GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x500Wp/3yw)","P23578-B21","36","","2404","2380","более 10","1071000"
"271587","P24740-B21 HPE DL360 Gen10 5218 Srv","Сервер HPE DL360 Gen10 P24740-B21 (1xXeon5218R(20C-2.1G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10GbE-T FL/ 1x800Wp/3yw)","P24740-B21","36","","3611","3575","более 10","1608750"
"271585","P24844-B21 HPE DL380 Gen10 5218 Srv","Сервер HPE DL380 Gen10 P24844-B21 (1xXeon5218R(20C-2.1G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10Gb-SFP+/ 1x800Wp/3yw)","P24844-B21","36","","3499","3464","более 10","1558800"
"271253","P23579-B21 HPE DL360 Gen10 4214R 1P","Сервер HPE DL360 Gen10 P23579-B21 (1xXeon4214R(12C-2.4G)/ 1x32GB 2R/ 8 SFF SC/ P408i-a 2GB Batt/ 4x1GbE FL/ 1x500Wp/3yw)","P23579-B21","36","","2779","2751","менее 10","1237950"
"271252","P35514-B21 HPE DL160 Gen10 3206R 1P","Сервер HPE DL160 Gen10 P35514-B21 (1xXeon3206R(8C-1.9G)/ 1x16GB 1R/ 4 LFF LP/ S100i SATA RAID/ 2x1GbE/ 1x500Wp/3yw)","P35514-B21","36","","1721","1703","менее 30","766350"
"274785","P24846-B21 HP DL380 Gen10 6226R Svr","Сервер HPE DL380 Gen10 P24846-B21 (1xXeon6226R(16C-2.9G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10Gb SFP+/ 1x800Wp/3yw)","P24846-B21","36","","3600","3564","более 10","1603800"
"274784","P40425-B21 HP DL380 Gen10 4215R Svr","Сервер HPE DL380 Gen10 P40425-B21 (1xXeon4215R(8C-3.2G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10Gb SFP+/ 1x800Wp/3yw)","P40425-B21","36","","2659","2632","более 10","1184400"
"274786","P40426-B21 HP DL380 Gen10 6248R Svr","Сервер HPE DL380 Gen10 P40426-B21 (1xXeon6248R(24C-3.0G)/ 1x32GB 2R/ 8 SFF SC/ S100i SATA/ 2x10Gb SFP+/ 1x800Wp/3yw)","P40426-B21","36","","5840","5782","более 10","2601900"
"277285","P24840-B21 HPE DL380 Gen10 4210R","Сервер HPE DL380 Gen10 P24840-B21 (1xXeon4210R(10C-2.4G)/ 1x32GB 2R/ 24 SFF SC/ P408i-a 2GB +Exp/ 4x1GbE FL/ 1x800Wp/3y)","P24840-B21","36","","2964","2934","более 10","1320300"
"278522","P37151-B21 HPE DL180 Gen10 4208 Svr","Сервер HPE DL180 Gen10 P37151-B21 (1xXeon4208(8C-2.1G)/ 1x16GB 1R/ 12 LFF LP/ P816i-a 4GB Batt/ 2x1GbE/ 1x500Wp/ 3yw)","P37151-B21","36","","2682","2655","более 30","1194750"
"282683","P21440-421 HPE ML110 Gen10 4208 1P","Сервер HPE ML110 Gen10 P21440-421 (Xeon4208(8C-2.1G)/ 16GB SR/ 8 SFF SC/ S100i SATA RAID/ 2x1GbE/ 1x800Wp/ 3yw)","P21440-421","36","","1682","1665","менее 10","749250"
"285716","P44718-421 HPE ML30 Gen10+ Server","Cервер HPE ML30 Gen10+ P44718-421 (1xXeon E-2314(4C-2.8G)/ 1x16GB/ 4 LFF nhp/ VROC SATA RAID/ 2x1GbE/ 1x350Wp/3yw)","P44718-421","36","","1212","1200","более 10","540000"
"280835","P19777-B21 HPE DL360 Gen10 5218 1P","Сервер HPE DL360 Gen10 P19777-B21 (1xXeon5218(16C-2.3G)/1x32GB 2R/8 SFF SC/  P408i-a 2GB Batt/  4x1GbE FL/ 1x800Wp/3yw)","P19777-B21","36","","3224","3192","более 10","1436400"
